 Nº_boletim;data_hora_boletim;  seq_veic; cod_categ; descricao_categoria; cod_especie;  descricao_especie; cod_situacao; desc_situacao; tipo_socorro; desc_tipo_socorro
2016-019438385-001;06/09/2016 13:33;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019445700-001;06/09/2016 11:00;1;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019445700-001;06/09/2016 11:00;2;0;NAO INFORMADO                 ;12;CAMIONETA                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019447780-001;06/09/2016 11:27;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019451434-001;06/09/2016 14:05;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019452181-001;06/09/2016 14:48;1;4;ALUGUEL                       ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019452181-001;06/09/2016 14:48;2;3;PARTICULAR                    ;2;CICLOMOTOR                    ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019454321-001;06/09/2016 11:30;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019454321-001;06/09/2016 11:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019455000-001;06/09/2016 13:48;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019455000-001;06/09/2016 13:48;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019455510-001;06/09/2016 13:57;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019455510-001;06/09/2016 13:57;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019457892-001;06/09/2016 16:44;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019457892-001;06/09/2016 16:44;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019458568-001;06/09/2016 14:43;1;3;PARTICULAR                    ;12;CAMIONETA                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019458568-001;06/09/2016 14:43;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019460331-001;06/09/2016 16:23;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019463310-001;03/09/2016 10:30;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019463310-001;03/09/2016 10:30;2;3;PARTICULAR                    ;3;MOTONETA                      ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019466592-001;06/09/2016 16:40;1;4;ALUGUEL                       ;7;MICROONIBUS                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019472167-001;06/09/2016 17:29;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019472167-001;06/09/2016 17:29;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019472195-001;06/09/2016 17:58;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019472195-001;06/09/2016 17:58;2;4;ALUGUEL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019472195-001;06/09/2016 17:58;3;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019475264-001;06/09/2016 18:48;1;1;OFICIAL                       ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019475264-001;06/09/2016 18:48;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019475264-001;06/09/2016 18:48;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019478045-001;06/09/2016 19:08;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019478569-001;06/09/2016 16:40;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019478569-001;06/09/2016 16:40;2;4;ALUGUEL                       ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019479300-001;06/09/2016 18:05;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019479300-001;06/09/2016 18:05;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019479338-001;06/09/2016 20:06;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019480016-001;06/09/2016 17:53;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019480016-001;06/09/2016 17:53;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019480332-001;06/09/2016 18:52;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019480332-001;06/09/2016 18:52;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019480492-001;06/09/2016 17:28;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019480492-001;06/09/2016 17:28;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019484841-001;06/09/2016 17:06;1;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;0;NÃO INFORMADO  ;0;NÃO INFORMADO       
2016-019486210-001;06/09/2016 21:26;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019486747-001;06/09/2016 22:58;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-019486747-001;06/09/2016 22:58;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;2;PARADO         ;0;NÃO INFORMADO       
2016-019486747-001;06/09/2016 22:58;3;4;ALUGUEL                       ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019488012-001;06/09/2016 23:16;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019488012-001;06/09/2016 23:16;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019491661-001;07/09/2016 00:09;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-019491661-001;07/09/2016 00:09;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-019492402-001;07/09/2016 02:13;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018182216-001;21/08/2016 13:57;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018183117-001;21/08/2016 17:26;1;1;OFICIAL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018187009-001;21/08/2016 18:36;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;2;PARADO         ;0;NÃO INFORMADO       
2016-018187009-001;21/08/2016 18:36;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018189311-001;21/08/2016 18:52;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018189311-001;21/08/2016 18:52;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018190134-001;21/08/2016 20:54;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018190279-001;21/08/2016 20:42;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018190279-001;21/08/2016 20:42;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018192475-001;21/08/2016 21:02;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018192475-001;21/08/2016 21:02;2;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018192488-001;21/08/2016 18:03;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018192488-001;21/08/2016 18:03;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018194292-001;21/08/2016 22:11;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018195767-001;21/08/2016 20:31;1;4;ALUGUEL                       ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018195964-001;21/08/2016 22:50;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018195964-001;21/08/2016 22:50;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018196627-001;21/08/2016 19:49;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018199029-001;21/08/2016 23:07;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018199029-001;21/08/2016 23:07;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018199527-001;22/08/2016 00:10;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018199527-001;22/08/2016 00:10;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018200577-001;21/08/2016 22:58;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018204519-001;22/08/2016 00:21;1;4;ALUGUEL                       ;8;ONIBUS                        ;2;PARADO         ;0;NÃO INFORMADO       
2016-018204519-001;22/08/2016 00:21;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018212910-001;12/08/2016 16:30;1;3;PARTICULAR                    ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018212910-001;12/08/2016 16:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018213563-001;19/08/2016 11:00;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018213563-001;19/08/2016 11:00;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018213670-001;22/08/2016 06:49;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018213670-001;22/08/2016 06:49;2;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018217100-001;22/08/2016 10:01;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018217100-001;22/08/2016 10:01;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018220145-001;22/08/2016 09:46;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018220145-001;22/08/2016 09:46;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018221531-001;22/08/2016 10:36;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018223390-001;22/08/2016 08:34;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018225605-001;19/08/2016 12:14;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018226378-001;22/08/2016 07:57;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018226378-001;22/08/2016 07:57;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018227489-001;22/08/2016 08:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018229945-001;21/08/2016 22:45;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018229945-001;21/08/2016 22:45;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018232689-001;22/08/2016 11:19;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018232689-001;22/08/2016 11:19;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018236060-001;22/08/2016 11:47;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018236060-001;22/08/2016 11:47;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018238896-001;22/08/2016 13:13;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018238896-001;22/08/2016 13:13;2;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018242879-001;22/08/2016 13:33;1;4;ALUGUEL                       ;8;ONIBUS                        ;2;PARADO         ;0;NÃO INFORMADO       
2016-018243820-001;22/08/2016 13:27;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018243820-001;22/08/2016 13:27;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018256571-001;22/08/2016 13:02;1;5;APRENDIZAGEM                  ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018256571-001;22/08/2016 13:02;2;0;NAO INFORMADO                 ;1;BICICLETA                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018259785-001;22/08/2016 15:07;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018259785-001;22/08/2016 15:07;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-018263965-001;18/08/2016 11:40;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-018263965-001;18/08/2016 11:40;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018263965-001;18/08/2016 11:40;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-018264054-001;22/08/2016 14:43;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018264054-001;22/08/2016 14:43;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018264474-001;22/08/2016 14:26;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018264474-001;22/08/2016 14:26;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018265362-001;22/08/2016 13:18;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-018276228-001;22/08/2016 15:45;2;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005611770-001;13/03/2016 07:13;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;0;NÃO INFORMADO       
2016-005612670-001;13/03/2016 07:19;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005612670-001;13/03/2016 07:19;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005612696-001;13/03/2016 07:16;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005612696-001;13/03/2016 07:16;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005613180-001;13/03/2016 08:38;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005614892-001;13/03/2016 09:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005614892-001;13/03/2016 09:30;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005620980-001;13/03/2016 11:34;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005620980-001;13/03/2016 11:34;2;4;ALUGUEL                       ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005621301-001;13/03/2016 11:45;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005621301-001;13/03/2016 11:45;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005622284-001;13/03/2016 13:26;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005622284-001;13/03/2016 13:26;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005622754-001;13/03/2016 12:36;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005623445-001;13/03/2016 10:13;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2016-005624110-001;13/03/2016 13:37;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
